year,month,day,row_plant,variety,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,Status
2015,8,4,12.3,Auxerrois,1,11:19:10,38,17.7,0.17,198,1.48,0.903,6,1,2.84,25.86,27.78,25.11,400.12,378.14,26.363,28.091,79.74,84.96,499.7,1778,1805,101.2,-9.77,0.0635,0.3,111115
2015,8,4,12.3,Auxerrois,2,11:19:21,48.5,18.4,0.194,213,1.67,0.897,6,1,2.84,25.86,27.86,25.1,400.08,377.29,26.392,28.337,79.81,85.69,499.7,1798,1915,101.2,-9.77,0.0635,0.3,111115
2015,8,4,12.3,Auxerrois,3,11:19:31,58.5,18.5,0.212,224,1.79,0.886,6,1,2.84,25.86,27.89,25.11,400.01,376.99,26.421,28.505,79.88,86.19,499.7,1800,1845,101.2,-9.77,0.0635,0.3,111115
2015,8,4,12.3,Auxerrois,4,11:19:41,69,18.6,0.227,232,1.87,0.872,6,1,2.84,25.86,27.89,25.11,400.04,376.85,26.469,28.65,80.02,86.61,499.7,1800,1710,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,5,11:19:52,79.5,18.6,0.236,237,1.92,0.863,6,1,2.84,25.86,27.9,25.11,399.88,376.66,26.517,28.76,80.15,86.93,499.7,1800,1688,101.2,-9.77,0.0635,0.7,111115
2015,8,4,12.3,Auxerrois,6,11:20:02,90,18.8,0.242,239,1.95,0.855,6,1,2.84,25.87,27.9,25.11,399.84,376.45,26.57,28.839,80.31,87.17,499.7,1800,1655,101.2,-9.77,0.0635,0.7,111115
2015,8,4,12.3,Auxerrois,7,11:20:13,100.5,18.7,0.251,244,2,0.851,6,1,2.84,25.86,27.92,25.1,399.68,376.32,26.585,28.92,80.37,87.43,499.7,1800,1567,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,8,11:20:23,111,18.6,0.263,250,2.06,0.838,6,1,2.84,25.86,27.89,25.11,399.58,376.31,26.582,28.983,80.37,87.63,499.7,1800,1588,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,9,11:20:33,121,18.8,0.263,249,2.05,0.836,6,1,2.84,25.86,27.9,25.11,399.6,376.15,26.622,29.017,80.48,87.72,499.7,1800,1639,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,10,11:20:44,131.5,18.7,0.265,249,2.06,0.832,6,1,2.84,25.86,27.9,25.11,399.45,376.02,26.662,29.062,80.6,87.86,499.7,1800,1754,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,11,11:20:54,141.5,18.8,0.269,251,2.08,0.827,6,1,2.84,25.86,27.89,25.11,399.37,375.88,26.676,29.096,80.65,87.97,499.7,1800,1758,101.2,-9.77,0.0635,1,111115
2015,8,4,12.3,Auxerrois,12,11:21:20,168.5,18.5,0.272,254,2.06,0.813,6,1,2.84,25.85,27.83,25.11,398.94,375.75,26.701,29.108,80.79,88.07,499.8,1802,1799,101.2,-9.72,0.0333,1,111115
2015,8,4,12.3,Auxerrois,13,11:21:30,178.5,18.7,0.272,252,2.07,0.813,6,1,2.84,25.84,27.84,25.11,399.09,375.66,26.712,29.12,80.86,88.15,499.7,1801,1774,101.2,-9.72,0.0333,1,111115
2015,8,4,12.3,Auxerrois,14,11:21:41,189,18.6,0.275,254,2.07,0.809,6,1,2.84,25.83,27.83,25.11,398.85,375.55,26.722,29.138,80.93,88.24,499.7,1801,1418,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,1,11:24:36,32,12.7,0.0889,145,0.899,1.02,6,1,2.84,25.85,28.32,25.11,399.68,384,27.09,28.138,81.96,85.13,499.7,1800,680,101.2,-9.72,0.0333,0.7,111115
2015,8,4,12.5,Chardonnay,2,11:24:46,42,12.4,0.102,180,1.01,1.01,6,1,2.84,25.85,28.33,25.11,399.69,384.39,27.095,28.276,81.98,85.56,499.7,1799,721,101.2,-9.72,0.0333,0.7,111115
2015,8,4,12.5,Chardonnay,3,11:24:56,52,12.3,0.11,195,1.08,0.998,6,1,2.84,25.85,28.33,25.11,399.72,384.4,27.111,28.374,82.04,85.86,499.7,1799,697,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,4,11:25:07,62.5,12.3,0.116,204,1.13,0.988,6,1,2.84,25.85,28.33,25.11,399.72,384.39,27.15,28.463,82.14,86.11,499.7,1799,696,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,5,11:25:17,73,12.4,0.121,209,1.16,0.982,6,1,2.84,25.86,28.34,25.11,399.76,384.34,27.196,28.554,82.25,86.35,499.7,1799,687,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,6,11:25:28,83.5,12.3,0.124,214,1.19,0.983,6,1,2.84,25.86,28.39,25.11,399.76,384.39,27.249,28.639,82.37,86.57,499.7,1799,680,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,7,11:25:38,94,12.2,0.127,220,1.22,0.985,6,1,2.84,25.87,28.42,25.11,399.66,384.41,27.282,28.711,82.43,86.75,499.7,1799,684,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,8,11:25:48,104,12.4,0.132,223,1.26,0.981,6,1,2.84,25.88,28.44,25.11,399.71,384.29,27.302,28.774,82.47,86.92,499.7,1799,724,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,9,11:25:59,114.5,12.4,0.136,228,1.3,0.982,6,1,2.84,25.88,28.47,25.11,399.68,384.24,27.305,28.826,82.45,87.04,499.7,1800,728,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,10,11:26:09,124.5,12.2,0.14,234,1.33,0.977,6,1,2.84,25.89,28.46,25.11,399.6,384.33,27.305,28.858,82.42,87.11,499.7,1800,691,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,11,11:26:19,134.5,12.3,0.143,236,1.36,0.978,6,1,2.84,25.89,28.48,25.11,399.54,384.15,27.306,28.895,82.41,87.2,499.7,1801,662,101.2,-9.72,0.0333,1,111115
2015,8,4,12.5,Chardonnay,12,11:26:46,161.5,12.3,0.159,249,1.5,0.973,6,1,2.84,25.9,28.52,25.1,399.45,383.99,27.295,29.039,82.33,87.59,499.8,1801,637,101.2,-9.98,0.121,0.7,111115
2015,8,4,12.5,Chardonnay,13,11:26:56,171.5,12.4,0.161,249,1.51,0.973,6,1,2.84,25.9,28.52,25.1,399.42,383.84,27.286,29.048,82.31,87.62,499.7,1801,664,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,1,11:29:36,58,18.2,0.166,190,1.39,0.865,6,1,2.84,25.89,27.98,25.11,400.18,377.74,27.289,28.909,82.36,87.25,499.7,1800,1391,101.2,-9.98,0.121,0.7,111115
2015,8,4,12.7,Gamay_noir,2,11:29:46,68,18.1,0.176,200,1.45,0.859,6,1,2.84,25.89,27.99,25.1,400.11,377.74,27.297,28.989,82.41,87.52,499.7,1800,1296,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,3,11:29:56,78,18.2,0.181,204,1.48,0.851,6,1,2.84,25.88,27.98,25.11,400.2,377.64,27.324,29.049,82.52,87.73,499.7,1800,1135,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,4,11:30:07,88.5,18,0.188,211,1.52,0.843,6,1,2.84,25.87,27.97,25.1,400.12,377.78,27.328,29.097,82.58,87.93,499.7,1800,1233,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,5,11:30:17,99,18.2,0.195,216,1.57,0.84,6,1,2.84,25.87,27.97,25.11,400.13,377.61,27.317,29.143,82.57,88.09,499.7,1800,1068,101.2,-9.98,0.121,0.7,111115
2015,8,4,12.7,Gamay_noir,6,11:30:28,109.5,18.1,0.203,222,1.62,0.833,6,1,2.84,25.86,27.96,25.11,400.15,377.66,27.296,29.181,82.53,88.23,499.7,1800,1032,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,7,11:30:38,120,18,0.208,226,1.65,0.832,6,1,2.84,25.86,27.96,25.1,400.01,377.61,27.273,29.192,82.49,88.3,499.7,1800,1253,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,8,11:30:49,130.5,18.2,0.212,227,1.66,0.824,6,1,2.84,25.85,27.93,25.1,400.15,377.52,27.266,29.204,82.51,88.38,499.7,1800,1234,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,9,11:30:59,141,18.2,0.213,228,1.67,0.826,6,1,2.84,25.85,27.95,25.11,400.14,377.55,27.276,29.224,82.53,88.43,499.7,1799,1189,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,10,11:31:10,151.5,18.1,0.216,230,1.69,0.822,6,1,2.84,25.85,27.94,25.11,400.12,377.57,27.276,29.243,82.52,88.47,499.7,1799,1380,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,11,11:31:21,162,18.2,0.217,231,1.69,0.818,6,1,2.84,25.85,27.93,25.11,400.2,377.6,27.301,29.268,82.6,88.55,499.7,1799,1685,101.2,-9.98,0.121,1,111115
2015,8,4,12.7,Gamay_noir,12,11:31:47,188.5,18.2,0.225,235,1.73,0.814,6,1,2.84,25.85,27.95,25.1,400.11,377.52,27.328,29.348,82.67,88.78,499.7,1798,1248,101.2,-9.95,0.151,1,111115
2015,8,4,12.7,Gamay_noir,13,11:31:57,198.5,18.2,0.227,237,1.74,0.81,6,1,2.84,25.85,27.93,25.1,400.14,377.54,27.322,29.349,82.67,88.8,499.7,1800,1303,101.2,-9.95,0.151,1,111115
2015,8,4,12.7,Gamay_noir,14,11:32:07,209,18.2,0.229,238,1.75,0.807,6,1,2.84,25.84,27.92,25.1,400.19,377.56,27.321,29.361,82.69,88.87,499.7,1800,1421,101.2,-9.95,0.151,1,111115
2015,8,4,13.3,Pinot_gris,1,11:50:07,22.5,22.8,-0.0583,978,-0.475,0.782,6,1,2.84,25.93,27.44,25.1,399.96,372.82,29.126,28.572,87.7,86.03,499.7,1759,1609,101.2,-13.2,-0.332,0.3,111115
2015,8,4,13.3,Pinot_gris,2,11:50:17,32.5,23,-0.00397,9.59E+03,-0.0303,0.745,6,1,2.84,25.92,27.5,25.1,399.98,372.33,29.1,29.065,87.69,87.59,499.7,1799,1568,101.2,-13.2,-0.332,0.3,111115
2015,8,4,13.3,Pinot_gris,3,11:50:27,43,22.8,0.0395,-563,0.284,0.713,6,1,2.84,25.91,27.52,25.11,399.85,372.29,29.081,29.412,87.67,88.66,499.7,1799,1550,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,4,11:50:37,53.5,22.6,0.0712,-147,0.492,0.692,6,1,2.84,25.91,27.53,25.11,399.87,372.52,29.074,29.647,87.67,89.4,499.7,1799,1522,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,5,11:50:47,63.5,22.6,0.0971,-12.3,0.647,0.674,6,1,2.84,25.9,27.52,25.11,399.95,372.57,29.054,29.807,87.63,89.9,499.7,1798,1488,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,6,11:50:58,74,21.8,0.119,66.7,0.774,0.663,6,1,2.84,25.9,27.53,25.11,399.34,372.8,29.035,29.937,87.58,90.3,499.7,1800,1464,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,7,11:51:08,83.5,26.4,0.215,161,1.33,0.653,6,1,2.84,25.9,27.51,25.1,405.61,373.37,28.449,30,85.84,90.52,499.7,1800,1278,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,8,11:51:18,94,19.4,0.0366,-490,0.235,0.637,6,1,2.84,25.89,27.52,25.1,392.2,368.78,29.898,30.172,90.23,91.06,499.7,1800,1616,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,9,11:51:28,104.5,22.4,0.722,306,3.83,0.651,6,1,2.84,25.87,27.45,25.1,399.06,370.43,25.426,29.889,76.83,90.31,499.7,1800,1543,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,10,11:51:38,114.5,22.7,0.657,300,3.66,0.672,6,1,2.84,25.85,27.4,25.11,398.76,369.9,25.296,29.564,76.53,89.44,499.7,1800,1458,101.2,-13.2,-0.332,0.7,111115
2015,8,4,13.3,Pinot_gris,11,11:51:49,125,23.1,0.59,292,3.48,0.697,6,1,2.84,25.84,27.37,25.1,398.75,369.46,25.207,29.262,76.32,88.6,499.7,1800,1403,101.2,-13.2,-0.332,0.3,111115
2015,8,4,13.3,Pinot_gris,12,11:52:17,153,20.5,0.51,295,3.2,0.725,6,1,2.84,25.84,27.35,25.11,398.91,372.86,25.214,28.944,76.33,87.62,499.7,1799,1642,101.2,-9.77,-0.122,0.7,111115
2015,8,4,13.3,Pinot_gris,13,11:52:27,163,20.4,0.485,292,3.09,0.729,6,1,2.84,25.85,27.33,25.11,398.88,372.95,25.252,28.851,76.41,87.3,499.7,1799,1659,101.2,-9.77,-0.122,1,111115
2015,8,4,13.3,Pinot_gris,14,11:52:37,172.5,20.4,0.461,288,2.99,0.738,6,1,2.84,25.85,27.34,25.1,398.77,372.91,25.293,28.784,76.51,87.07,499.7,1799,1696,101.2,-9.77,-0.122,1,111115
2015,8,4,13.5,Pinot_meunier,1,11:45:52,25.5,20.2,0.12,94,0.878,0.747,6,1,2.84,26.04,27.8,25.11,400.16,375.55,28.671,29.695,85.8,88.87,499.7,1779,1659,101.2,-11.3,0.226,0.3,111115
2015,8,4,13.5,Pinot_meunier,2,11:46:02,35.5,20.5,0.171,170,1.2,0.724,6,1,2.84,26.03,27.87,25.11,400.09,374.95,28.669,30.063,85.84,90.01,499.7,1798,1660,101.2,-11.3,0.226,0.3,111115
2015,8,4,13.5,Pinot_meunier,3,11:46:12,45.5,20.2,0.211,209,1.39,0.695,6,1,2.84,26.02,27.85,25.1,400.04,375.21,28.694,30.317,85.95,90.81,499.7,1800,1888,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,4,11:46:23,56,19.9,0.239,230,1.52,0.671,6,1,2.84,26,27.82,25.1,399.97,375.42,28.716,30.48,86.1,91.39,499.7,1801,1825,101.2,-11.3,0.226,0.3,111115
2015,8,4,13.5,Pinot_meunier,5,11:46:33,66.5,19.6,0.258,242,1.6,0.66,6,1,2.84,25.99,27.83,25.1,399.95,375.74,28.753,30.612,86.29,91.87,499.7,1800,1722,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,6,11:46:44,77,19.1,0.276,253,1.66,0.646,6,1,2.84,25.98,27.82,25.1,399.85,376.22,28.794,30.726,86.48,92.28,499.7,1800,1708,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,7,11:46:54,87.5,19,0.295,261,1.73,0.631,6,1,2.84,25.97,27.79,25.1,399.91,376.34,28.798,30.807,86.52,92.56,499.7,1800,1586,101.2,-11.3,0.226,1,111115
2015,8,4,13.5,Pinot_meunier,8,11:47:05,98,18.5,0.317,271,1.8,0.618,6,1,2.84,25.96,27.76,25.1,399.92,376.86,28.777,30.875,86.5,92.8,499.7,1801,1645,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,9,11:47:15,108.5,18.3,0.335,278,1.85,0.605,6,1,2.84,25.96,27.73,25.11,399.88,377.09,28.79,30.944,86.56,93.04,499.7,1800,1579,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,10,11:47:26,118.5,18.2,0.338,279,1.86,0.604,6,1,2.84,25.96,27.75,25.1,399.95,377.3,28.824,30.993,86.67,93.19,499.7,1801,1643,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,11,11:47:36,129,17.9,0.344,282,1.87,0.597,6,1,2.84,25.96,27.74,25.1,399.94,377.57,28.863,31.042,86.79,93.34,499.7,1801,1644,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.5,Pinot_meunier,12,11:48:05,158,19.4,0.25,240,1.5,0.638,6,1,2.84,25.96,27.72,25.1,400.12,376.19,28.841,30.588,86.71,91.96,499.7,1800,1705,101.2,-13.2,-0.332,0.3,111115
2015,8,4,13.5,Pinot_meunier,13,11:48:15,168,19.1,0.248,240,1.5,0.646,6,1,2.84,25.95,27.74,25.1,399.92,376.29,28.813,30.564,86.64,91.91,499.7,1801,1726,101.2,-13.2,-0.332,1,111115
2015,8,4,13.8,Pinot_noir,1,11:41:02,23,17.6,0.0611,-92.8,0.586,0.959,6,1,2.84,25.95,28.14,25.11,400.25,378.83,27.641,28.325,83.16,85.22,499.7,1777,1126,101.2,-9.78,0.245,0.3,111115
2015,8,4,13.8,Pinot_noir,2,11:41:12,33.5,17.6,0.102,89.7,0.939,0.936,6,1,2.84,25.94,28.22,25.11,400.23,378.68,27.645,28.74,83.19,86.49,499.7,1799,1504,101.2,-9.78,0.245,0.7,111115
2015,8,4,13.8,Pinot_noir,3,11:41:22,43.5,17.5,0.129,148,1.15,0.912,6,1,2.84,25.94,28.25,25.1,400.19,378.61,27.683,29.021,83.34,87.37,499.7,1800,1563,101.2,-9.78,0.245,0.7,111115
2015,8,4,13.8,Pinot_noir,4,11:41:32,54,17.4,0.152,183,1.32,0.896,6,1,2.84,25.93,28.27,25.1,400.25,378.73,27.694,29.232,83.4,88.03,499.7,1800,1671,101.2,-9.78,0.245,0.7,111115
2015,8,4,13.8,Pinot_noir,5,11:41:43,64.5,17.6,0.169,199,1.43,0.881,6,1,2.84,25.93,28.27,25.1,400.38,378.59,27.72,29.392,83.5,88.53,499.7,1799,1718,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,6,11:41:53,75,17.5,0.178,210,1.49,0.87,6,1,2.84,25.93,28.28,25.1,400.33,378.69,27.789,29.529,83.72,88.96,499.7,1799,1625,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,7,11:42:03,85,17.3,0.188,220,1.55,0.861,6,1,2.84,25.92,28.29,25.1,400.27,378.85,27.826,29.636,83.84,89.29,499.7,1799,1680,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,8,11:42:14,95.5,17.2,0.195,226,1.59,0.851,6,1,2.84,25.92,28.29,25.1,400.25,378.92,27.864,29.718,83.96,89.54,499.7,1799,1688,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,9,11:42:24,105.5,17.2,0.201,230,1.62,0.843,6,1,2.84,25.92,28.3,25.11,400.29,378.95,27.931,29.816,84.16,89.84,499.7,1798,1302,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,10,11:42:34,115.5,16.8,0.201,233,1.62,0.841,6,1,2.84,25.92,28.31,25.1,400.15,379.21,27.982,29.864,84.32,89.98,499.7,1800,1114,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,11,11:42:44,126,17,0.208,236,1.64,0.829,6,1,2.84,25.91,28.28,25.1,400.19,379.05,27.999,29.911,84.41,90.18,499.7,1801,1582,101.2,-9.78,0.245,1,111115
2015,8,4,13.8,Pinot_noir,12,11:43:11,153.5,18,0.206,226,1.59,0.81,6,1,2.84,25.89,28.22,25.1,400.35,378.03,28.119,29.973,84.89,90.49,499.6,1802,1868,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.8,Pinot_noir,13,11:43:21,163,17.8,0.208,228,1.6,0.809,6,1,2.84,25.88,28.22,25.1,400.19,378.09,28.13,29.995,84.97,90.6,499.7,1800,1717,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.8,Pinot_noir,14,11:43:32,174,17.7,0.239,247,1.74,0.773,6,1,2.84,25.87,28.15,25.1,400.23,378.22,28.162,30.192,85.09,91.23,499.7,1800,1860,101.2,-11.3,0.226,1,111115
2015,8,4,13.8,Pinot_noir,15,11:43:42,184,18.1,0.33,279,2.08,0.689,6,1,2.84,25.88,27.97,25.11,401.75,379.09,28.192,30.616,85.18,92.5,499.7,1801,1788,101.2,-11.3,0.226,0.3,111115
2015,8,4,13.8,Pinot_noir,16,11:43:52,194,16.9,0.332,286,2.1,0.69,6,1,2.84,25.88,27.99,25.1,400.14,378.93,28.216,30.658,85.23,92.61,499.7,1800,1648,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.8,Pinot_noir,17,11:44:02,204.5,17.2,0.33,283,2.07,0.686,6,1,2.84,25.89,27.99,25.1,400.08,378.45,28.289,30.703,85.41,92.7,499.7,1800,1739,101.2,-11.3,0.226,0.7,111115
2015,8,4,13.8,Pinot_noir,18,11:44:13,214.5,17.3,0.331,283,2.07,0.681,6,1,2.84,25.89,27.99,25.1,400.12,378.44,28.351,30.757,85.57,92.83,499.7,1799,1792,101.2,-11.3,0.226,1,111115
2015,8,4,13.9,Cabernet_franc,1,11:36:46,23,13.6,0.105,166,1,0.968,6,1,2.84,25.84,28.18,25.11,400.3,383.55,27.159,28.33,82.24,85.79,499.7,1778,1463,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,2,11:36:56,33.5,13.7,0.113,178,1.09,0.979,6,1,2.84,25.84,28.27,25.11,400.35,383.4,27.153,28.419,82.19,86.03,499.7,1799,1473,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,3,11:37:06,44,13.7,0.119,188,1.14,0.977,6,1,2.84,25.85,28.3,25.11,400.35,383.44,27.173,28.501,82.22,86.24,499.7,1799,1476,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,4,11:37:17,54.5,13.6,0.125,199,1.19,0.975,6,1,2.84,25.86,28.32,25.11,400.27,383.44,27.181,28.575,82.21,86.43,499.7,1800,1467,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,5,11:37:27,65,13.8,0.127,199,1.22,0.975,6,1,2.84,25.87,28.34,25.11,400.31,383.19,27.195,28.613,82.22,86.5,499.7,1799,1547,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,6,11:37:38,75.5,13.6,0.125,198,1.19,0.97,6,1,2.84,25.86,28.33,25.1,400.25,383.33,27.258,28.641,82.42,86.6,499.7,1799,1557,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,7,11:37:48,86,13.7,0.128,202,1.21,0.962,6,1,2.84,25.86,28.33,25.1,400.29,383.33,27.305,28.713,82.59,86.85,499.7,1800,1547,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,8,11:37:59,96.5,13.7,0.131,205,1.22,0.956,6,1,2.84,25.84,28.31,25.1,400.26,383.26,27.3,28.728,82.64,86.96,499.7,1800,1578,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,9,11:38:09,106.5,13.7,0.137,213,1.27,0.951,6,1,2.84,25.83,28.3,25.1,400.26,383.29,27.272,28.756,82.61,87.1,499.7,1801,1645,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,10,11:38:19,117,13.8,0.138,213,1.28,0.951,6,1,2.84,25.83,28.31,25.1,400.35,383.25,27.29,28.782,82.67,87.19,499.7,1801,1632,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,11,11:38:30,127.5,13.7,0.141,217,1.3,0.951,6,1,2.84,25.84,28.32,25.1,400.31,383.31,27.29,28.81,82.65,87.26,499.7,1801,1675,101.2,-9.95,0.151,1,111115
2015,8,4,13.9,Cabernet_franc,12,11:38:55,152.5,13.3,0.156,235,1.43,0.946,6,1,2.84,25.86,28.37,25.11,400.2,383.53,27.31,28.976,82.6,87.64,499.7,1799,1684,101.2,-9.78,0.245,0.7,111115
2015,8,4,13.9,Cabernet_franc,13,11:39:05,162.5,13.4,0.158,236,1.45,0.944,6,1,2.84,25.87,28.38,25.11,400.36,383.57,27.32,29.006,82.58,87.68,499.7,1798,1734,101.2,-9.78,0.245,1,111115
2015,8,4,13.9,Cabernet_franc,14,11:39:15,173,13.5,0.16,236,1.47,0.949,6,1,2.84,25.88,28.41,25.11,400.46,383.52,27.324,29.033,82.53,87.69,499.7,1799,1744,101.2,-9.78,0.245,1,111115
2015,8,4,14.1,Cabernet_sauvignon,1,11:55:16,36.5,8.06,0.0283,-72.4,0.351,1.23,6,1,2.84,25.92,28.06,25.11,400.3,390.45,25.074,25.485,75.54,76.78,499.7,1763,837,101.2,-9.77,-0.122,0.3,111115
2015,8,4,14.1,Cabernet_sauvignon,2,11:55:26,46.5,8.07,0.0441,89,0.549,1.24,6,1,2.84,25.92,28.19,25.1,400.39,390.43,25.052,25.694,75.49,77.42,499.7,1800,815,101.2,-9.77,-0.122,0.7,111115
2015,8,4,14.1,Cabernet_sauvignon,3,11:55:36,56.5,7.96,0.0553,151,0.68,1.23,6,1,2.84,25.92,28.21,25.1,400.2,390.32,25.018,25.814,75.39,77.79,499.7,1799,822,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,4,11:55:47,67,7.84,0.0626,181,0.766,1.23,6,1,2.84,25.92,28.23,25.1,400.27,390.5,24.996,25.892,75.33,78.03,499.7,1799,880,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,5,11:55:57,77.5,7.78,0.0679,197,0.826,1.22,6,1,2.84,25.92,28.23,25.11,400.26,390.53,24.971,25.938,75.26,78.17,499.7,1800,1086,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,6,11:56:08,88,7.75,0.0695,203,0.846,1.22,6,1,2.84,25.92,28.24,25.1,400.33,390.63,24.977,25.966,75.27,78.25,499.7,1799,968,101.2,-9.77,-0.122,0.7,111115
2015,8,4,14.1,Cabernet_sauvignon,7,11:56:18,98.5,7.56,0.0713,211,0.864,1.22,6,1,2.84,25.92,28.24,25.1,400.36,390.87,24.981,25.991,75.28,78.32,499.7,1800,949,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,8,11:56:29,109,7.55,0.073,216,0.883,1.22,6,1,2.84,25.92,28.23,25.1,400.38,390.9,24.972,26.004,75.27,78.38,499.7,1800,1038,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,9,11:56:39,119.5,7.5,0.0736,218,0.891,1.22,6,1,2.84,25.91,28.24,25.1,400.36,390.93,24.961,26.002,75.24,78.38,499.7,1800,968,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,10,11:56:49,129.5,7.51,0.075,221,0.91,1.22,6,1,2.84,25.91,28.25,25.1,400.37,390.93,24.927,25.991,75.15,78.36,499.7,1800,987,101.2,-9.77,-0.122,1,111115
2015,8,4,14.1,Cabernet_sauvignon,11,11:57:00,140,7.19,0.0754,229,0.915,1.22,6,1,2.84,25.91,28.24,25.11,400.36,391.3,24.9,25.97,75.08,78.3,499.7,1800,1002,101.2,-9.77,-0.122,0.7,111115
2015,8,4,14.1,Cabernet_sauvignon,12,11:57:25,165,7.29,0.0758,228,0.928,1.23,6,1,2.84,25.91,28.26,25.1,400.43,391.24,24.827,25.912,74.85,78.12,499.6,1800,1136,101.2,-10.1,-0.116,1,111115
2015,8,4,14.1,Cabernet_sauvignon,13,11:57:35,175.5,7.31,0.0748,225,0.914,1.23,6,1,2.84,25.91,28.25,25.11,400.41,391.2,24.838,25.908,74.87,78.1,499.7,1799,1095,101.2,-10.1,-0.116,1,111115
